date,symbol,open,high,low,close,volume,volume To
2018-01-15,ETHEUR,1125.99,1146.66,1057.95,1059.44,14326.44,15626972.03
2018-01-14,ETHEUR,1143.9,1148.78,1065.99,1125.99,13997.45,15455228.92
2018-01-13,ETHEUR,1052,1183,1051.99,1143.9,20090.45,22714555.47
2018-01-12,ETHEUR,962,1067.8,921,1052,16387.92,16753408.14
2018-01-11,ETHEUR,1039.4,1110,930,962,31146.62,31449758.1
2018-01-10,ETHEUR,1088,1154,1011,1039.4,39357.35,43197927.63
2018-01-09,ETHEUR,967.16,1098.5,964.79,1088,35098.63,36165541.81
2018-01-08,ETHEUR,915,997.56,827.94,967.16,42570.45,39966300.1
2018-01-07,ETHEUR,837.89,918,831,915,18768.32,16696256.63
2018-01-06,ETHEUR,818.02,842.99,800.99,837.89,8459.41,7019945.17
2018-01-05,ETHEUR,810.99,865,789,818.02,22749.04,18841423.28
2018-01-04,ETHEUR,808,860.23,786.77,810.99,30608.58,25268899.14
2018-01-03,ETHEUR,735,819.06,725.03,808,24820.44,19263134.55
2018-01-02,ETHEUR,664.63,765,664,735,31493.38,23136310.14
2018-01-01,ETHEUR,648.25,668.15,631.56,664.63,8827.69,5778044.78
2017-12-31,ETHEUR,616.12,658.75,605.01,648.25,12477.23,7900722.63
2017-12-30,ETHEUR,655.88,656.97,585.01,616.12,15626.69,9825949.82
2017-12-29,ETHEUR,634,662.43,631.1,655.88,12715.13,8271012.51
2017-12-28,ETHEUR,648.49,649.49,620.5,634,15299.55,9705576.81
2017-12-27,ETHEUR,644.53,662.79,630.01,648.49,12833.89,8315622.72
2017-12-26,ETHEUR,643.47,655,627.25,644.53,8098.38,5191197.12
2017-12-25,ETHEUR,609.99,669.09,605.22,643.47,13558.38,8726462.33
2017-12-24,ETHEUR,644.02,644.02,545,609.99,22205.49,13076283.35
2017-12-23,ETHEUR,602.22,688.98,586.01,644.02,23565.56,15210449.61
2017-12-22,ETHEUR,672.5,679.99,381.44,602.22,88568.49,48162829.5
2017-12-21,ETHEUR,686.89,720.9,639.88,672.5,22018.68,15044978.17
2017-12-20,ETHEUR,709.83,720,605.28,686.89,31027.3,21000091.38
2017-12-19,ETHEUR,670,749,661,709.83,42838.15,30388513.19
2017-12-18,ETHEUR,616.28,679,582.01,670,29867.54,19147300.0
2017-12-17,ETHEUR,598.98,626,596,616.28,13911.73,8532354.66
2017-12-16,ETHEUR,588.69,610.96,581.65,598.98,13021.14,7775617.26
2017-12-15,ETHEUR,588,596,519,588.69,21376.75,12032706.71
2017-12-14,ETHEUR,594.98,631,551,588,33083.78,19778400.8
2017-12-13,ETHEUR,566.42,659.99,514.1,594.98,69822.66,41418289.56
2017-12-12,ETHEUR,424.58,597,414.53,566.42,79538.53,38446201.79
2017-12-11,ETHEUR,380.65,428.18,380.18,424.58,24335.63,9855699.7
2017-12-10,ETHEUR,409.78,410.41,375,380.65,17657.63,6835573.25
2017-12-09,ETHEUR,388.24,443.45,380,409.78,45924.57,19021509.51
2017-12-08,ETHEUR,362.08,413.93,357,388.24,36715.82,14430933.16
2017-12-07,ETHEUR,380.91,405.5,353.03,362.08,37500.54,14298971.82
2017-12-06,ETHEUR,393.09,396.53,375,380.91,26368.09,10257514.57
2017-12-05,ETHEUR,399.49,401.31,388.34,393.09,10909.82,4289881.91
2017-12-04,ETHEUR,398.8,403.58,395.65,399.49,5359.88,2142457.17
2017-12-03,ETHEUR,398.24,404.99,390.15,398.8,11368.71,4533986.54
2017-12-02,ETHEUR,395.46,404,392.1,398.24,8154.93,3259442.7
2017-12-01,ETHEUR,392.72,400,371.7,395.46,13243.58,5139112.55
2017-11-30,ETHEUR,375.51,401.5,351.5,392.72,31020.54,11754499.81
2017-11-29,ETHEUR,392.77,439.32,338.05,375.51,46127.67,18495473.57
2017-11-28,ETHEUR,399.02,399.9,390,392.77,9771.75,3856651.66
2017-11-27,ETHEUR,393.7,411.49,390.08,399.02,16072.86,6452032.44
2017-11-26,ETHEUR,389.85,396.03,380.11,393.7,14088.06,5452180.29
2017-11-25,ETHEUR,398.91,408.35,382.76,389.85,16547.74,6517740.23
2017-11-24,ETHEUR,348.37,406.1,341.2,398.91,33211.88,12497586.54
2017-11-23,ETHEUR,325.7,363.46,322.1,348.37,27706.16,9596874.95
2017-11-22,ETHEUR,311.48,327.59,311,325.7,8586.92,2735200.16
2017-11-21,ETHEUR,314.57,321.49,301.43,311.48,12254.45,3836584.51
2017-11-20,ETHEUR,300.72,319,300.5,314.57,8266.05,2577604.47
2017-11-19,ETHEUR,293.63,318.49,291.5,300.72,18017.82,5488935.4
2017-11-18,ETHEUR,284.9,295.9,282,293.63,6594.36,1907544.59
2017-11-17,ETHEUR,280.19,285.7,278.52,284.9,5002.57,1412255.12
2017-11-16,ETHEUR,285.07,287.4,277.7,280.19,9812.13,2758700.0
2017-11-15,ETHEUR,287.95,292.05,281.11,285.07,7866.15,2254675.7
2017-11-14,ETHEUR,273.51,291.17,273.51,287.95,11257.17,3201104.45
2017-11-13,ETHEUR,266.88,278.66,266.8,273.51,7798.55,2139755.04
2017-11-12,ETHEUR,273.9,274.9,258,266.88,10644.92,2833324.83
2017-11-11,ETHEUR,258.94,278.42,258.4,273.9,8756.03,2349700.17
2017-11-10,ETHEUR,278.03,283.53,250.31,258.94,15523.65,4102509.22
2017-11-09,ETHEUR,268.77,287,268.5,278.03,11958.86,3354441.08
2017-11-08,ETHEUR,255,278.35,254.27,268.77,13951.44,3725868.67
2017-11-07,ETHEUR,259.9,264.87,251.73,255,7637.71,1960118.99
2017-11-06,ETHEUR,258.7,266.03,253.83,259.9,6440.94,1682996.74
2017-11-05,ETHEUR,260.69,261.98,257,258.7,2759.44,713341.04
2017-11-04,ETHEUR,266.31,266.38,256.7,260.69,2691.08,703431.62
2017-11-03,ETHEUR,247.4,268.9,247.4,266.31,10401.68,2711739.01
2017-11-02,ETHEUR,253.58,253.99,240.78,247.4,9329.7,2310432.21
2017-11-01,ETHEUR,263.02,264.96,252.82,253.58,6391.72,1654187.67
