date,symbol,open,high,low,close,volume,volume USD
2018-04-27,XRPUSD,0.8462,0.862,0.8005,0.8049,12688527.74,10613140.19
2018-04-26,XRPUSD,0.795,0.85,0.76,0.8462,25225119.08,20225524.53
2018-04-25,XRPUSD,0.9228,0.9268,0.765,0.795,61410209.69,50592345.6
2018-04-24,XRPUSD,0.873,0.9649,0.8662,0.9228,37240351.3,34244423.3
2018-04-23,XRPUSD,0.8603,0.885,0.84,0.873,21678094.46,18682452.48
2018-04-22,XRPUSD,0.8662,0.9144,0.8379,0.8603,17906929.38,15735263.84
2018-04-21,XRPUSD,0.9235,0.9235,0.7993,0.8662,38305644.31,33047921.39
2018-04-20,XRPUSD,0.7814,0.9378,0.7814,0.9235,59239602.74,51127601.22
2018-04-19,XRPUSD,0.7126,0.7887,0.7018,0.7814,20354801.04,14943769.16
2018-04-18,XRPUSD,0.6545,0.7289,0.652,0.7126,20701264.68,14316696.49
2018-04-17,XRPUSD,0.662,0.685,0.65,0.6545,15773554.05,10539009.76
2018-04-16,XRPUSD,0.6931,0.696,0.6353,0.662,14650291.51,9655874.75
2018-04-15,XRPUSD,0.6395,0.6967,0.6395,0.6931,13725828.16,9279163.71
2018-04-14,XRPUSD,0.6426,0.6733,0.622,0.6395,12733271.53,8200329.59
2018-04-13,XRPUSD,0.6398,0.7079,0.613,0.6426,43740942.91,28911279.49
2018-04-12,XRPUSD,0.5396,0.6636,0.503,0.6398,51092626.09,29335033.55
2018-04-11,XRPUSD,0.4906,0.556,0.4853,0.5396,13834596.63,7194997.52
2018-04-10,XRPUSD,0.4865,0.4941,0.4764,0.4906,7794684.62,3781059.67
2018-04-09,XRPUSD,0.4962,0.513,0.4748,0.4865,11101516.36,5431957.97
2018-04-08,XRPUSD,0.484,0.501,0.484,0.4962,8935455.65,4395393.63
2018-04-07,XRPUSD,0.4725,0.4957,0.4713,0.484,10789382.24,5255382.67
2018-04-06,XRPUSD,0.4884,0.4945,0.459,0.4725,10617031.0,4995097.31
2018-04-05,XRPUSD,0.4908,0.498,0.4755,0.4884,16184056.84,7862595.05
2018-04-04,XRPUSD,0.547,0.553,0.4849,0.4908,20362949.3,10307853.88
2018-04-03,XRPUSD,0.4935,0.5519,0.4908,0.547,19707846.87,10384082.27
2018-04-02,XRPUSD,0.4782,0.5041,0.4717,0.4935,9598215.22,4679682.04
2018-04-01,XRPUSD,0.5012,0.5071,0.4535,0.4782,17818814.26,8528399.91
2018-03-31,XRPUSD,0.4981,0.522,0.4923,0.5012,11966874.25,6069539.02
2018-03-30,XRPUSD,0.5028,0.5272,0.47,0.4981,33920250.06,16734635.03
2018-03-29,XRPUSD,0.572,0.5737,0.495,0.5028,31800030.52,16881926.49
2018-03-28,XRPUSD,0.5703,0.588,0.566,0.572,9861354.9,5670616.63
2018-03-27,XRPUSD,0.5844,0.6019,0.557,0.5703,19252275.26,11131416.71
2018-03-26,XRPUSD,0.6335,0.6385,0.5742,0.5844,26189603.07,15736676.1
2018-03-25,XRPUSD,0.6306,0.6541,0.6201,0.6335,12304018.11,7810425.52
2018-03-24,XRPUSD,0.6405,0.6769,0.6281,0.6306,13316407.15,8659671.83
2018-03-23,XRPUSD,0.6513,0.6532,0.6066,0.6405,14528181.84,9119917.49
2018-03-22,XRPUSD,0.6801,0.69,0.6239,0.6513,23045541.26,14976646.78
2018-03-21,XRPUSD,0.6987,0.708,0.6605,0.6801,22605778.89,15532069.34
2018-03-20,XRPUSD,0.7192,0.7192,0.66,0.6987,36128974.38,24994064.52
2018-03-19,XRPUSD,0.6495,0.7242,0.6269,0.7192,37305556.11,25099247.57
2018-03-18,XRPUSD,0.628,0.69,0.5375,0.6495,48698958.64,28966461.66
2018-03-17,XRPUSD,0.6775,0.6841,0.615,0.628,15515334.96,10053127.26
2018-03-16,XRPUSD,0.6868,0.7093,0.6615,0.6775,15792068.04,10882285.18
2018-03-15,XRPUSD,0.6884,0.7268,0.6268,0.6868,31126018.39,20914816.57
2018-03-14,XRPUSD,0.7782,0.7915,0.6555,0.6884,35039112.14,25412094.86
2018-03-13,XRPUSD,0.7806,0.7988,0.75,0.7782,11277515.31,8737576.09
2018-03-12,XRPUSD,0.8182,0.833,0.7625,0.7806,14170345.42,11254433.49
2018-03-11,XRPUSD,0.7763,0.833,0.75,0.8182,13161926.28,10463088.52
2018-03-10,XRPUSD,0.8268,0.8423,0.7688,0.7763,11214565.16,9042918.86
2018-03-09,XRPUSD,0.8047,0.8421,0.7333,0.8268,31601794.43,24636097.42
2018-03-08,XRPUSD,0.8515,0.874,0.795,0.8047,18334032.32,15236519.42
2018-03-07,XRPUSD,0.9015,0.9133,0.7843,0.8515,33686330.85,28718597.64
2018-03-06,XRPUSD,0.9424,0.98,0.8885,0.9015,33251911.46,30837488.44
2018-03-05,XRPUSD,1,1.08,0.939,0.9424,45819864.16,46374410.99
2018-03-04,XRPUSD,0.8957,1.05,0.8825,1,27611570.03,26305575.76
2018-03-03,XRPUSD,0.8981,0.915,0.888,0.8957,9337591.4,8429310.22
2018-03-02,XRPUSD,0.915,0.92,0.884,0.8981,7825939.51,7037907.58
2018-03-01,XRPUSD,0.885,0.949,0.875,0.915,11989278.55,10933212.04
2018-02-28,XRPUSD,0.9274,0.9461,0.8801,0.885,12270675.3,11216986.42
2018-02-27,XRPUSD,0.9261,0.96,0.9161,0.9274,10701388.57,10025754.12
2018-02-26,XRPUSD,0.9033,0.9446,0.875,0.9261,13850013.48,12681575.84
2018-02-25,XRPUSD,0.9,0.925,0.875,0.9033,9345067.63,8406434.13
2018-02-24,XRPUSD,0.9362,0.97,0.87,0.9,13913311.73,12663978.34
2018-02-23,XRPUSD,0.89,0.9867,0.8511,0.9362,24564243.63,22827560.65
2018-02-22,XRPUSD,0.9509,1,0.8601,0.89,31698156.21,29144305.11
2018-02-21,XRPUSD,1.03,1.05,0.936,0.9509,25665368.52,25273618.78
2018-02-20,XRPUSD,1.11,1.13,1.01,1.03,19132539.86,20512853.2
2018-02-19,XRPUSD,1.07,1.14,1.06,1.11,9092215.44,10061629.88
2018-02-18,XRPUSD,1.18,1.18,1.04,1.07,26396288.06,29036545.66
2018-02-17,XRPUSD,1.12,1.2,1.11,1.18,21927985.38,25304349.84
2018-02-16,XRPUSD,1.11,1.13,1.07,1.12,14676344.11,16095978.91
2018-02-15,XRPUSD,1.13,1.14,1.07,1.11,29657377.46,32945332.2
2018-02-14,XRPUSD,0.9876,1.16,0.9781,1.13,36970129.11,39381926.59
2018-02-13,XRPUSD,1.04,1.05,0.962,0.9876,20280187.83,20238885.09
2018-02-12,XRPUSD,0.963,1.08,0.9521,1.04,33309022.59,34316151.41
2018-02-11,XRPUSD,1.02,1.04,0.8875,0.963,43788029.18,41987051.53
2018-02-10,XRPUSD,0.92,1.23,0.902,1.02,88638824.94,92685987.02
2018-02-09,XRPUSD,0.7777,0.9299,0.74,0.92,56479645.07,48217998.75
2018-02-08,XRPUSD,0.7145,0.7887,0.709,0.7777,32540681.76,24484301.13
2018-02-07,XRPUSD,0.7615,0.825,0.695,0.7145,42437431.38,32271653.4
2018-02-06,XRPUSD,0.6765,0.7895,0.5627,0.7615,113106295.89,75526985.22
2018-02-05,XRPUSD,0.8154,0.8362,0.636,0.6765,84906673.43,60387988.85
2018-02-04,XRPUSD,0.9606,0.965,0.775,0.8154,36814679.79,31619985.58
2018-02-03,XRPUSD,0.8939,1.02,0.7725,0.9606,45892101.38,42027304.36
2018-02-02,XRPUSD,0.9418,0.958,0.6325,0.8939,127492880.65,103534885.16
2018-02-01,XRPUSD,1.12,1.13,0.8685,0.9418,54259270.89,52817723.18
2018-01-31,XRPUSD,1.1,1.15,1,1.12,27943616.38,30272996.29
2018-01-30,XRPUSD,1.26,1.26,1.07,1.1,40098202.38,46677527.18
2018-01-29,XRPUSD,1.35,1.36,1.24,1.26,16975824.99,21793627.68
2018-01-28,XRPUSD,1.22,1.39,1.21,1.35,18441508.11,23664600.24
2018-01-27,XRPUSD,1.21,1.24,1.18,1.22,13654988.37,16552905.32
2018-01-26,XRPUSD,1.3,1.32,1.1,1.21,40712760.53,49016616.02
2018-01-25,XRPUSD,1.36,1.38,1.27,1.3,17036378.66,22556899.95
2018-01-24,XRPUSD,1.34,1.42,1.29,1.36,28283194.68,38169421.29
2018-01-23,XRPUSD,1.34,1.45,1.18,1.34,54330864.3,71821765.05
2018-01-22,XRPUSD,1.36,1.42,1.13,1.34,58462893.59,72656451.88
2018-01-21,XRPUSD,1.57,1.57,1.31,1.36,39588968.87,55685753.29
2018-01-20,XRPUSD,1.54,1.63,1.46,1.57,28559392.47,44437204.1
2018-01-19,XRPUSD,1.59,1.7,1.45,1.54,54546678.22,85953071.16
2018-01-18,XRPUSD,1.3,1.74,1.23,1.59,124880342.52,189811672.25
2018-01-17,XRPUSD,1.18,1.39,0.87,1.3,195921613.95,216094785.14
2018-01-16,XRPUSD,1.65,1.68,0.87,1.18,170048885.27,214125698.95
2018-01-15,XRPUSD,1.82,1.87,1.63,1.65,18030332.4,31747575.36
2018-01-14,XRPUSD,1.99,2,1.76,1.82,20473578.7,37814835.12
2018-01-13,XRPUSD,2.01,2.12,1.95,1.99,21377252.4,43458918.14
2018-01-12,XRPUSD,1.92,2.15,1.8,2.01,46230053.21,92359528.03
2018-01-11,XRPUSD,1.94,2.25,1.56,1.92,140418849.75,267819276.58
2018-01-10,XRPUSD,2.04,2.12,1.61,1.94,90014066.96,169909902.37
2018-01-09,XRPUSD,2.4,2.48,1.9,2.04,57735631.59,125135596.64
2018-01-08,XRPUSD,2.75,2.78,1.9,2.4,60791882.55,146400867.34
2018-01-07,XRPUSD,2.64,2.8,2.53,2.75,21660807.84,58670513.14
2018-01-06,XRPUSD,2.52,2.85,2.44,2.64,32621788.94,86908240.18
2018-01-05,XRPUSD,2.73,3.06,2.16,2.52,91422075.98,237705139.26
2018-01-04,XRPUSD,2.72,3.32,2.51,2.73,113983592.04,335937893.36
2018-01-03,XRPUSD,2.18,2.85,2.15,2.72,90882383.29,230506889.54
2018-01-02,XRPUSD,2.04,2.19,1.91,2.18,47250447.47,98054613.76
2018-01-01,XRPUSD,1.99,2.09,1.81,2.04,28494038.92,54770829.38
2017-12-31,XRPUSD,1.89,2.1,1.61,1.99,52975240.49,99393267.63
2017-12-30,XRPUSD,1.93,2.47,1.77,1.89,141231805.12,294584889.51
2017-12-29,XRPUSD,1.26,1.97,1.26,1.93,142973928.83,234364713.43
2017-12-28,XRPUSD,1.21,1.3,1.1,1.26,57479060.94,70094869.7
2017-12-27,XRPUSD,1.07,1.27,1.06,1.21,77003030.04,89304185.64
2017-12-26,XRPUSD,0.992,1.1,0.9812,1.07,26532527.67,27239866.34
2017-12-25,XRPUSD,1.01,1.04,0.9544,0.992,18995531.7,18981785.49
2017-12-24,XRPUSD,1.04,1.04,0.86,1.01,41804219.05,40056370.33
2017-12-23,XRPUSD,1.05,1.1,0.955,1.04,48253507.28,50608930.78
2017-12-22,XRPUSD,1.13,1.25,0.67,1.05,193818531.9,190200878.55
2017-12-21,XRPUSD,0.7161,1.14,0.7161,1.13,177103891.35,169160812.67
2017-12-20,XRPUSD,0.7497,0.75,0.66,0.7161,45446220.19,32335450.73
2017-12-19,XRPUSD,0.7598,0.8422,0.7128,0.7497,56930098.48,44073514.32
2017-12-18,XRPUSD,0.7097,0.799,0.64,0.7598,61759174.32,45117182.93
2017-12-17,XRPUSD,0.74,0.7515,0.69,0.7097,26429516.62,19077552.69
2017-12-16,XRPUSD,0.7288,0.81,0.71,0.74,51953854.7,39156303.03
2017-12-15,XRPUSD,0.838,0.84,0.61,0.7288,120573346.59,89582227.38
2017-12-14,XRPUSD,0.4616,0.8827,0.45,0.838,238556680.64,164770868.25
2017-12-13,XRPUSD,0.364,0.495,0.333,0.4616,168181905.85,73022379.95
2017-12-12,XRPUSD,0.243,0.45,0.24,0.364,161742592.85,52365861.92
2017-12-11,XRPUSD,0.225,0.246,0.2225,0.243,32658061.32,7782884.31
2017-12-10,XRPUSD,0.2331,0.2375,0.22,0.225,24936680.52,5686945.84
2017-12-09,XRPUSD,0.2337,0.245,0.2275,0.2331,34887067.9,8296393.35
2017-12-08,XRPUSD,0.2031,0.249,0.1978,0.2337,64016091.37,14652210.1
2017-12-07,XRPUSD,0.218,0.2233,0.201,0.2031,38935993.8,8249628.1
2017-12-06,XRPUSD,0.2346,0.2375,0.2112,0.218,43476349.1,9840516.65
2017-12-05,XRPUSD,0.2463,0.2475,0.2321,0.2346,18471416.96,4421103.39
2017-12-04,XRPUSD,0.246,0.2501,0.237,0.2463,16560557.68,4036934.3
2017-12-03,XRPUSD,0.2445,0.2577,0.235,0.246,24198247.47,6011200.12
2017-12-02,XRPUSD,0.2472,0.25,0.237,0.2445,13667491.54,3347083.47
2017-12-01,XRPUSD,0.235,0.252,0.224,0.2472,42194981.58,10173254.82
2017-11-30,XRPUSD,0.238,0.247,0.2216,0.235,35693092.9,8332120.34
2017-11-29,XRPUSD,0.2795,0.2795,0.2195,0.238,56247949.96,14473433.63
2017-11-28,XRPUSD,0.2463,0.281,0.2463,0.2795,54912067.37,14419742.45
2017-11-27,XRPUSD,0.2451,0.2489,0.238,0.2463,18934194.95,4641329.05
2017-11-26,XRPUSD,0.248,0.2496,0.241,0.2451,13135835.53,3206082.27
2017-11-25,XRPUSD,0.24,0.252,0.2385,0.248,16310519.42,4021518.95
2017-11-24,XRPUSD,0.2395,0.2442,0.2308,0.24,15834397.56,3771106.02
2017-11-23,XRPUSD,0.2392,0.25,0.2357,0.2395,21349294.84,5213366.22
2017-11-22,XRPUSD,0.2325,0.242,0.2307,0.2392,17698903.29,4201106.95
2017-11-21,XRPUSD,0.2406,0.2428,0.2285,0.2325,20117855.16,4726620.56
2017-11-20,XRPUSD,0.2304,0.245,0.2303,0.2406,17601703.62,4213455.93
2017-11-19,XRPUSD,0.2278,0.2365,0.22,0.2304,10674866.13,2453497.8
2017-11-18,XRPUSD,0.2238,0.2294,0.2182,0.2278,8354357.13,1871112.56
2017-11-17,XRPUSD,0.2271,0.24,0.2172,0.2238,15956102.36,3610794.15
2017-11-16,XRPUSD,0.2095,0.275,0.206,0.2271,69306211.28,16672581.08
2017-11-15,XRPUSD,0.2059,0.2119,0.2041,0.2095,10046200.3,2089015.13
2017-11-14,XRPUSD,0.2018,0.211,0.2015,0.2059,9650307.03,1983017.26
2017-11-13,XRPUSD,0.1931,0.2025,0.1916,0.2018,8831316.59,1756525.5
2017-11-12,XRPUSD,0.2087,0.2109,0.1891,0.1931,33335743.11,6538622.99
2017-11-11,XRPUSD,0.2051,0.2172,0.2036,0.2087,10144904.05,2134863.15
2017-11-10,XRPUSD,0.2174,0.2198,0.2005,0.2051,15590980.16,3250545.09
2017-11-09,XRPUSD,0.218,0.2225,0.212,0.2174,15788744.52,3450465.63
2017-11-08,XRPUSD,0.2066,0.225,0.2023,0.218,24011889.83,5116560.76
2017-11-07,XRPUSD,0.2012,0.2082,0.1998,0.2066,5777497.3,1169943.16
2017-11-06,XRPUSD,0.1995,0.207,0.1977,0.2012,6927075.12,1404430.65
2017-11-05,XRPUSD,0.2021,0.2037,0.1984,0.1995,3547306.68,712246.8
2017-11-04,XRPUSD,0.207,0.2075,0.2002,0.2021,4675502.59,950644.11
2017-11-03,XRPUSD,0.2006,0.2232,0.1961,0.207,26855563.21,5601001.14
2017-11-02,XRPUSD,0.191,0.2068,0.1778,0.2006,24891266.99,4727831.99
2017-11-01,XRPUSD,0.1973,0.2006,0.1898,0.191,7429520.42,1443110.54
2017-10-31,XRPUSD,0.2029,0.2038,0.1971,0.1973,5957642.9,1194976.31
2017-10-30,XRPUSD,0.2016,0.2049,0.2,0.2029,4791816.1,969851.2
2017-10-29,XRPUSD,0.1986,0.207,0.1971,0.2016,4640493.67,936964.17
2017-10-28,XRPUSD,0.2003,0.2014,0.197,0.1986,1731386.55,345124.26
2017-10-27,XRPUSD,0.2021,0.2037,0.1969,0.2003,3361424.13,674082.06
2017-10-26,XRPUSD,0.2024,0.2054,0.2,0.2021,5357720.61,1087488.03
2017-10-25,XRPUSD,0.2052,0.2052,0.197,0.2024,5823190.46,1168115.64
2017-10-24,XRPUSD,0.1912,0.2176,0.1821,0.2052,27424533.51,5589582.72
2017-10-23,XRPUSD,0.2014,0.2014,0.184,0.1912,18413663.45,3525108.3
2017-10-22,XRPUSD,0.2092,0.2115,0.1956,0.2014,9341736.51,1892556.44
2017-10-21,XRPUSD,0.2081,0.211,0.195,0.2092,15066643.29,3041928.1
2017-10-20,XRPUSD,0.2144,0.224,0.205,0.2081,11796937.89,2511282.17
2017-10-19,XRPUSD,0.217,0.235,0.205,0.2144,19903670.5,4286166.33
2017-10-18,XRPUSD,0.2298,0.2352,0.2016,0.217,36140304.99,7918488.27
2017-10-17,XRPUSD,0.259,0.267,0.2116,0.2298,40841703.84,9811083.29
2017-10-16,XRPUSD,0.2646,0.297,0.2517,0.259,41153391.57,11291106.32
2017-10-15,XRPUSD,0.2541,0.2681,0.248,0.2646,11910599.26,3100584.85
2017-10-14,XRPUSD,0.261,0.269,0.253,0.2541,13040352.85,3390963.36
2017-10-13,XRPUSD,0.2472,0.2637,0.2289,0.261,27850217.19,6844097.85
2017-10-12,XRPUSD,0.263,0.266,0.245,0.2472,16629710.38,4244407.86
2017-10-11,XRPUSD,0.2578,0.265,0.255,0.263,5979266.53,1555903.75
2017-10-10,XRPUSD,0.2501,0.2672,0.2389,0.2578,13896929.8,3523127.93
2017-10-09,XRPUSD,0.2786,0.2796,0.232,0.2501,33960797.2,8690276.73
2017-10-08,XRPUSD,0.2398,0.28,0.2383,0.2786,25956039.87,6710196.66
2017-10-07,XRPUSD,0.2329,0.2404,0.2312,0.2398,6284317.64,1482538.49
2017-10-06,XRPUSD,0.2377,0.2442,0.231,0.2329,13914561.38,3313611.4
2017-10-05,XRPUSD,0.212,0.2447,0.212,0.2377,26436289.32,6070166.4
2017-10-04,XRPUSD,0.2037,0.217,0.201,0.212,13301297.98,2775182.28
2017-10-03,XRPUSD,0.2025,0.2059,0.1978,0.2037,6551533.61,1316651.73
2017-10-02,XRPUSD,0.2074,0.2087,0.1994,0.2025,7467789.63,1523355.41
2017-10-01,XRPUSD,0.1991,0.2074,0.195,0.2074,4944388.46,983497.33
2017-09-30,XRPUSD,0.1969,0.205,0.195,0.1991,9201854.34,1848361.93
2017-09-29,XRPUSD,0.2025,0.2025,0.188,0.1969,12660297.13,2462456.12
2017-09-28,XRPUSD,0.2093,0.21,0.192,0.2025,12172575.05,2457767.72
2017-09-27,XRPUSD,0.1891,0.22,0.1872,0.2093,18728456.9,3849554.9
2017-09-26,XRPUSD,0.184,0.2,0.1808,0.1891,12035761.29,2274150.03
2017-09-25,XRPUSD,0.176,0.1874,0.1749,0.184,11826032.28,2147106.05
2017-09-24,XRPUSD,0.1792,0.18,0.1732,0.176,3880614.69,682265.85
2017-09-23,XRPUSD,0.174,0.18,0.1701,0.1792,8983700.72,1588825.89
2017-09-22,XRPUSD,0.171,0.1772,0.1664,0.174,8149920.17,1398838.7
2017-09-21,XRPUSD,0.1819,0.1833,0.1707,0.171,12417431.23,2203586.35
2017-09-20,XRPUSD,0.1845,0.1892,0.181,0.1819,7425855.94,1372963.35
2017-09-19,XRPUSD,0.1925,0.1949,0.1833,0.1845,9535877.33,1782675.6
2017-09-18,XRPUSD,0.1808,0.1954,0.1808,0.1925,14686247.62,2784643.19
2017-09-17,XRPUSD,0.1833,0.1843,0.171,0.1808,9400053.71,1667229.59
2017-09-16,XRPUSD,0.184,0.1919,0.1728,0.1833,9921230.26,1810308.74
2017-09-15,XRPUSD,0.1711,0.1922,0.1481,0.184,46442887.9,8028549.95
2017-09-14,XRPUSD,0.1972,0.2001,0.166,0.1711,30565434.16,5517798.44
2017-09-13,XRPUSD,0.2093,0.21,0.1903,0.1972,17053685.0,3386285.65
2017-09-12,XRPUSD,0.215,0.2243,0.205,0.2093,13115721.94,2805599.68
2017-09-11,XRPUSD,0.2174,0.2216,0.2063,0.215,7717293.01,1664378.78
2017-09-10,XRPUSD,0.2125,0.2242,0.1983,0.2174,15090946.28,3159132.89
2017-09-09,XRPUSD,0.2125,0.2142,0.2074,0.2125,6392690.73,1351095.31
2017-09-08,XRPUSD,0.2252,0.2295,0.2025,0.2125,21283258.39,4550456.16
2017-09-07,XRPUSD,0.2306,0.232,0.2196,0.2252,9321089.81,2100753.7
2017-09-06,XRPUSD,0.2176,0.2324,0.2164,0.2306,14120341.83,3182585.39
2017-09-05,XRPUSD,0.2064,0.2204,0.1901,0.2176,16145557.56,3365878.28
2017-09-04,XRPUSD,0.23,0.23,0.1911,0.2064,25812307.32,5287014.79
2017-09-03,XRPUSD,0.2274,0.2375,0.217,0.23,24255688.27,5494488.1
2017-09-02,XRPUSD,0.2525,0.255,0.2207,0.2274,22217263.46,5184032.61
2017-09-01,XRPUSD,0.26,0.261,0.2425,0.2525,18911730.33,4795838.39
2017-08-31,XRPUSD,0.232,0.265,0.2268,0.26,22221804.69,5438747.4
2017-08-30,XRPUSD,0.2197,0.2332,0.2174,0.232,14052343.59,3152751.56
2017-08-29,XRPUSD,0.2254,0.226,0.2121,0.2197,15213574.42,3346964.62
2017-08-28,XRPUSD,0.2019,0.2488,0.1948,0.2254,43043276.75,9360197.34
2017-08-27,XRPUSD,0.2094,0.2108,0.193,0.2019,18130489.02,3639410.19
2017-08-26,XRPUSD,0.216,0.2304,0.2062,0.2094,11939966.53,2589524.79
2017-08-25,XRPUSD,0.2156,0.2309,0.2017,0.216,24189111.95,5227760.69
2017-08-24,XRPUSD,0.244,0.283,0.2112,0.2156,50871351.51,12469751.86
2017-08-23,XRPUSD,0.242,0.298,0.217,0.244,65253645.27,17451299.23
2017-08-22,XRPUSD,0.1948,0.2601,0.171,0.242,60452376.03,12925159.27
2017-08-21,XRPUSD,0.1574,0.2044,0.1513,0.1948,33861607.59,5901723.21
2017-08-20,XRPUSD,0.151,0.1597,0.1475,0.1574,5641314.22,869487.13
2017-08-19,XRPUSD,0.1573,0.1618,0.1462,0.151,12618271.77,1918826.34
2017-08-18,XRPUSD,0.1579,0.1711,0.152,0.1573,17437331.32,2782594.35
2017-08-17,XRPUSD,0.1598,0.1603,0.1536,0.1579,10005639.99,1579686.28
2017-08-16,XRPUSD,0.1578,0.1603,0.148,0.1598,12459969.32,1915286.4
2017-08-15,XRPUSD,0.1684,0.1684,0.153,0.1578,21936443.59,3503949.39
2017-08-14,XRPUSD,0.165,0.1801,0.1638,0.1684,10898030.72,1856010.04
2017-08-13,XRPUSD,0.1712,0.172,0.1576,0.165,19292607.82,3186422.55
2017-08-12,XRPUSD,0.1779,0.1822,0.1695,0.1712,9213216.01,1612614.65
2017-08-11,XRPUSD,0.18,0.1834,0.175,0.1779,7619415.02,1362356.39
2017-08-10,XRPUSD,0.1835,0.189,0.178,0.18,10295548.4,1880503.55
2017-08-09,XRPUSD,0.1962,0.1962,0.1794,0.1835,13450451.05,2501919.19
2017-08-08,XRPUSD,0.1778,0.199,0.177,0.1962,15828973.31,2968304.79
2017-08-07,XRPUSD,0.1797,0.1831,0.1765,0.1778,6666486.22,1196240.57
2017-08-06,XRPUSD,0.1848,0.1897,0.1779,0.1797,6140323.76,1130641.31
2017-08-05,XRPUSD,0.174,0.193,0.1719,0.1848,18110401.59,3337245.19
2017-08-04,XRPUSD,0.1746,0.1764,0.1705,0.174,4590406.07,796895.66
2017-08-03,XRPUSD,0.17,0.1768,0.1695,0.1746,5364880.52,931061.72
2017-08-02,XRPUSD,0.1778,0.1794,0.167,0.17,9227549.59,1611273.37
2017-08-01,XRPUSD,0.1644,0.187,0.1607,0.1778,24094086.57,4115764.12
2017-07-31,XRPUSD,0.1624,0.169,0.1581,0.1644,6902869.34,1126793.01
2017-07-30,XRPUSD,0.168,0.1693,0.159,0.1624,3270292.46,534269.16
2017-07-29,XRPUSD,0.1629,0.17,0.1546,0.168,8786223.23,1412210.06
2017-07-28,XRPUSD,0.1724,0.1748,0.1575,0.1629,9190036.22,1514115.46
2017-07-27,XRPUSD,0.172,0.176,0.1694,0.1724,5642136.92,977331.32
2017-07-26,XRPUSD,0.1747,0.1795,0.165,0.172,10466630.74,1794264.65
2017-07-25,XRPUSD,0.1918,0.1924,0.164,0.1747,18428728.63,3228496.72
2017-07-24,XRPUSD,0.1961,0.1988,0.1889,0.1918,6673069.96,1283776.93
2017-07-23,XRPUSD,0.1972,0.206,0.185,0.1961,12970710.09,2531848.0
2017-07-22,XRPUSD,0.1832,0.202,0.182,0.1972,8859275.92,1715185.11
2017-07-21,XRPUSD,0.193,0.1942,0.182,0.1832,10335867.2,1936323.46
2017-07-20,XRPUSD,0.1631,0.196,0.1623,0.193,26261259.1,4792311.41
2017-07-19,XRPUSD,0.1786,0.184,0.157,0.1631,16070354.99,2758495.87
2017-07-18,XRPUSD,0.172,0.1885,0.1608,0.1786,21208760.86,3725523.12
2017-07-17,XRPUSD,0.1457,0.175,0.1452,0.172,18298053.53,2936758.79
2017-07-16,XRPUSD,0.1722,0.1742,0.127,0.1457,40151876.92,5815673.59
2017-07-15,XRPUSD,0.1846,0.1846,0.1706,0.1722,8007768.37,1407210.37
2017-07-14,XRPUSD,0.1933,0.1933,0.1706,0.1846,10731031.1,1928387.45
2017-07-13,XRPUSD,0.1965,0.2173,0.181,0.1933,13333133.96,2649923.34
2017-07-12,XRPUSD,0.1783,0.1971,0.1657,0.1965,11100167.72,2051522.93
2017-07-11,XRPUSD,0.1861,0.1999,0.151,0.1783,28053540.61,4923291.19
2017-07-10,XRPUSD,0.2265,0.2277,0.171,0.1861,19010600.27,3866464.38
2017-07-09,XRPUSD,0.23,0.243,0.2252,0.2265,4288735.56,1004867.08
2017-07-08,XRPUSD,0.23,0.2326,0.2117,0.23,9445550.46,2118679.41
2017-07-07,XRPUSD,0.2509,0.251,0.23,0.23,7785600.89,1870115.4
2017-07-06,XRPUSD,0.2501,0.2526,0.2465,0.2509,2313934.44,576389.82
2017-07-05,XRPUSD,0.2475,0.2555,0.2416,0.2501,4361270.01,1084526.77
2017-07-04,XRPUSD,0.2521,0.2585,0.247,0.2475,6227969.65,1583481.85
2017-07-03,XRPUSD,0.2529,0.2568,0.2434,0.2521,5295423.68,1324962.6
2017-07-02,XRPUSD,0.24,0.255,0.2364,0.2529,4079459.41,998988.75
2017-07-01,XRPUSD,0.2487,0.2525,0.2364,0.24,4474892.0,1089103.97
2017-06-30,XRPUSD,0.2555,0.2599,0.246,0.2487,3518741.61,896008.08
2017-06-29,XRPUSD,0.2684,0.2685,0.2519,0.2555,7074305.91,1832466.98
2017-06-28,XRPUSD,0.2621,0.2688,0.2495,0.2684,9715051.73,2517251.07
2017-06-27,XRPUSD,0.2469,0.2621,0.2267,0.2621,14309987.36,3465836.24
2017-06-26,XRPUSD,0.26,0.2693,0.22,0.2469,21219877.8,5143388.78
2017-06-25,XRPUSD,0.2775,0.2819,0.2525,0.26,8263007.46,2195504.71
2017-06-24,XRPUSD,0.2911,0.3049,0.256,0.2775,52389683.04,14398322.27
2017-06-23,XRPUSD,0.2788,0.295,0.277,0.2911,8108840.62,2329027.85
2017-06-22,XRPUSD,0.2725,0.282,0.2495,0.2788,29308160.68,7780487.4
2017-06-21,XRPUSD,0.308,0.3126,0.2543,0.2725,21405249.76,5934637.51
2017-06-20,XRPUSD,0.281,0.325,0.2742,0.308,37740466.83,11508003.48
2017-06-19,XRPUSD,0.2651,0.282,0.2588,0.281,8425431.96,2251216.08
2017-06-18,XRPUSD,0.2597,0.278,0.247,0.2651,10031806.79,2633544.45
2017-06-17,XRPUSD,0.2506,0.265,0.2357,0.2597,13417445.94,3354640.63
2017-06-16,XRPUSD,0.245,0.257,0.2325,0.2506,7151089.94,1771645.2
