date,symbol,open,high,low,close,volume,volume to
2018-03-08,BTCEUR,8024.21,8206.59,7345.72,7534.5,4539.04,35343637.36
2018-03-07,BTCEUR,8660.01,8773,7605.06,8024.21,6282.96,51264759.49
2018-03-06,BTCEUR,9300,9300,8545,8660.01,3883.81,34443092.74
2018-03-05,BTCEUR,9279.97,9399,9206.75,9300,1676.67,15651665.28
2018-03-04,BTCEUR,9219.01,9287,8975,9279.97,1622.0,14791161.3
2018-03-03,BTCEUR,8935.99,9298.99,8934,9219.01,2215.42,20308346.48
2018-03-02,BTCEUR,8885.01,9054,8765.16,8935.99,2099.43,18736025.04
2018-03-01,BTCEUR,8469.99,8977,8412.47,8885.01,2340.97,20562564.54
2018-02-28,BTCEUR,8611,9041.13,8421.77,8469.99,2847.39,24744273.81
2018-02-27,BTCEUR,8379.99,8835.68,8219,8611,3039.69,26343390.67
2018-02-26,BTCEUR,7819,8498,7661,8379.99,3607.38,29515737.32
2018-02-25,BTCEUR,7909,8050,7601,7819,1879.51,14646624.11
2018-02-24,BTCEUR,8292.05,8510,7636,7909,2701.66,21646967.22
2018-02-23,BTCEUR,7974.03,8540,7777,8292.05,3531.38,29043705.41
2018-02-22,BTCEUR,8520.68,8950,7855.02,7974.03,5092.23,41910359.32
2018-02-21,BTCEUR,9150.6,9221.45,8300,8520.68,5518.63,48264276.06
2018-02-20,BTCEUR,9030.85,9573.79,9025,9150.6,5281.51,49289150.96
2018-02-19,BTCEUR,8442.07,9092,8403.13,9030.85,3217.82,28579108.29
2018-02-18,BTCEUR,9014,9199,8196.57,8442.07,4230.74,36614086.07
2018-02-17,BTCEUR,8216.09,9074,8138.1,9014,3441.22,29973231.66
2018-02-16,BTCEUR,8107.93,8236,7851,8216.09,2784.77,22417955.16
2018-02-15,BTCEUR,7661.21,8276,7559,8107.93,6172.65,49167348.07
2018-02-14,BTCEUR,6955.09,7687.09,6927.06,7661.21,4250.46,31458392.92
2018-02-13,BTCEUR,7202.59,7250,6824.01,6955.09,2555.68,17907424.03
2018-02-12,BTCEUR,6629.98,7290,6612,7202.59,3071.89,21766347.51
2018-02-11,BTCEUR,7020,7020,6430,6629.98,2989.48,20050972.82
2018-02-10,BTCEUR,7087.76,7442.85,6700,7020,3988.03,28259327.21
2018-02-09,BTCEUR,6768.09,7150,6400,7087.76,4259.34,29095895.97
2018-02-08,BTCEUR,6167.28,7124.21,6167.28,6768.09,5271.38,35797662.97
2018-02-07,BTCEUR,6230.01,7148.99,5822.66,6167.28,9071.35,59946225.13
2018-02-06,BTCEUR,5468.77,6500,4680,6230.01,17051.46,94553022.66
2018-02-05,BTCEUR,6541.83,6666,5086.52,5468.77,12321.24,71154325.87
2018-02-04,BTCEUR,7399.93,7530,6257,6541.83,4346.1,29459315.62
2018-02-03,BTCEUR,7125.15,7687.05,6551,7399.93,3829.68,27971946.08
2018-02-02,BTCEUR,7145.82,7450,5770,7125.15,12462.76,83428982.36
2018-02-01,BTCEUR,8130.3,8149,6666,7145.82,7995.53,58436302.92
2018-01-31,BTCEUR,8105.18,8320.56,7800,8130.3,2928.48,23612715.73
2018-01-30,BTCEUR,9009.92,9015,7905.52,8105.18,4763.84,40086103.95
2018-01-29,BTCEUR,9360.01,9393.23,8900,9009.92,1886.51,17158334.21
2018-01-28,BTCEUR,9137.41,9490,9113.54,9360.01,1664.02,15508572.24
2018-01-27,BTCEUR,8967.35,9241.35,8810.57,9137.41,1929.51,17499726.15
2018-01-26,BTCEUR,9030.51,9294,8456.01,8967.35,3430.3,30213959.81
2018-01-25,BTCEUR,9193.5,9351,8880,9030.51,2134.01,19458915.33
