date,symbol,open,high,low,close,volume,volume To
2018-07-22,LTCEUR,71.71,71.72,70.14,70.25,7134.12,505734.57
2018-07-21,LTCEUR,70,72.46,67.16,71.71,10184.13,717091.92
2018-07-20,LTCEUR,74.05,74.17,69.03,70,18929.71,1361541.4
2018-07-19,LTCEUR,73.9,76.74,72.92,74.05,14258.44,1068515.33
2018-07-18,LTCEUR,76.54,80.99,72.89,73.9,38354.08,2959301.72
2018-07-17,LTCEUR,71.4,77.31,69.52,76.54,28427.34,2100289.64
2018-07-16,LTCEUR,67.27,71.49,66.73,71.4,18247.44,1276461.42
2018-07-15,LTCEUR,65.78,67.96,64.59,67.27,6659.42,441834.74
2018-07-14,LTCEUR,65.79,67,64.98,65.78,5191.48,341053.38
2018-07-13,LTCEUR,66.17,67.45,64.59,65.79,11470.18,760778.35
2018-07-12,LTCEUR,67.15,67.15,64,66.17,13928.13,905309.17
2018-07-11,LTCEUR,64.9,69.01,64.51,67.15,15159.47,1007409.98
2018-07-10,LTCEUR,68.51,68.84,63.65,64.9,26319.6,1725634.55
2018-07-09,LTCEUR,70.25,70.78,68.5,68.51,14778.27,1030726.64
2018-07-08,LTCEUR,72.38,73.22,70.02,70.25,9469.16,678023.42
2018-07-07,LTCEUR,71,72.47,68.3,72.38,10805.67,756288.63
2018-07-06,LTCEUR,71.4,72.2,69.01,71,9345.6,659709.51
2018-07-05,LTCEUR,73.25,74.57,70.34,71.4,13960.02,1007472.97
2018-07-04,LTCEUR,72.81,76.66,71.59,73.25,18053.84,1337318.53
2018-07-03,LTCEUR,73.41,77.49,72.16,72.81,26960.43,2014221.41
2018-07-02,LTCEUR,68.59,74.33,67.51,73.41,28477.33,2050163.64
2018-07-01,LTCEUR,69.35,69.95,66.66,68.59,9775.25,664712.49
2018-06-30,LTCEUR,67.69,71.79,67.6,69.35,18406.8,1282177.85
2018-06-29,LTCEUR,64.5,69,62.25,67.69,21679.88,1393528.95
2018-06-28,LTCEUR,70.08,70.47,64.19,64.5,18598.61,1252539.19
2018-06-27,LTCEUR,65.4,70.9,65,70.08,18253.22,1240786.75
2018-06-26,LTCEUR,69.75,70.54,65.21,65.4,21148.54,1447672.18
2018-06-25,LTCEUR,69.45,72.36,68,69.75,18322.18,1288813.0
2018-06-24,LTCEUR,71.51,71.83,63.26,69.45,32430.38,2187827.33
2018-06-23,LTCEUR,73.35,74.4,70.57,71.51,8413.18,605956.75
2018-06-22,LTCEUR,83.53,83.53,69.07,73.35,26429.69,1993289.01
2018-06-21,LTCEUR,84.5,85.69,83.01,83.53,5060.32,425293.88
2018-06-20,LTCEUR,85.11,85.55,82.86,84.5,9033.49,760767.88
2018-06-19,LTCEUR,84.97,87.95,83.8,85.11,7896.36,675414.92
2018-06-18,LTCEUR,81.99,86.09,80,84.97,10047.5,836148.21
2018-06-17,LTCEUR,83.69,84.55,81.7,81.99,3294.27,273560.76
2018-06-16,LTCEUR,83.16,83.98,80.13,83.69,4634.11,382323.51
2018-06-15,LTCEUR,87.25,87.25,82.12,83.16,9817.55,832089.76
2018-06-14,LTCEUR,79.7,89,79,87.25,18592.18,1563106.67
2018-06-13,LTCEUR,85.41,85.44,75.72,79.7,33315.11,2665550.78
2018-06-12,LTCEUR,91.39,91.88,83.14,85.41,17390.6,1514904.82
2018-06-11,LTCEUR,91.06,92.2,87.91,91.39,11406.28,1028559.08
2018-06-10,LTCEUR,100.09,100.09,88.04,91.06,34182.33,3172400.31
2018-06-09,LTCEUR,102.12,102.86,100.01,100.09,3096.37,314061.29
2018-06-08,LTCEUR,103.1,103.51,101.1,102.12,4073.41,414676.21
2018-06-07,LTCEUR,103.21,104.74,101.9,103.1,5785.58,597303.84
2018-06-06,LTCEUR,104.21,104.65,100.9,103.21,7351.38,755859.44
2018-06-05,LTCEUR,102.22,104.51,100,104.21,8925.06,911005.14
2018-06-04,LTCEUR,107.35,108.5,101.32,102.22,11522.1,1195570.94
2018-06-03,LTCEUR,105.67,110.11,105.37,107.35,8947.45,965770.52
2018-06-02,LTCEUR,102.89,106.5,102.22,105.67,6315.37,664116.41
2018-06-01,LTCEUR,101.25,103.2,100.5,102.89,4802.72,489055.67
2018-05-31,LTCEUR,100.93,104.12,100.2,101.25,10137.37,1038148.98
2018-05-30,LTCEUR,103.59,106.33,99.31,100.93,10625.89,1087252.77
2018-05-29,LTCEUR,95.38,105.99,94.81,103.59,18336.34,1876237.58
2018-05-28,LTCEUR,101,101.53,95.03,95.38,11624.07,1138517.21
2018-05-27,LTCEUR,101.57,102.16,100.2,101,4863.93,491089.15
2018-05-26,LTCEUR,102.33,104.95,100.9,101.57,5164.05,531862.9
2018-05-25,LTCEUR,104.93,106.63,100.79,102.33,8738.69,898414.03
2018-05-24,LTCEUR,101.75,106.87,98.21,104.93,15782.82,1616317.71
2018-05-23,LTCEUR,109.02,109.8,99.8,101.75,25370.06,2639324.08
2018-05-22,LTCEUR,114.29,115.49,108.5,109.02,11231.02,1257209.63
2018-05-21,LTCEUR,118.95,118.95,114,114.29,7519.8,874227.75
2018-05-20,LTCEUR,114.7,119.4,113.3,118.95,7183.5,842073.73
2018-05-19,LTCEUR,115.55,116.85,113.41,114.7,4854.8,558709.18
2018-05-18,LTCEUR,112.87,117.27,109.63,115.55,18354.16,2084676.21
2018-05-17,LTCEUR,118.14,119.85,111.7,112.87,13537.73,1567377.59
2018-05-16,LTCEUR,118.3,120,114.36,118.14,14987.74,1750391.16
2018-05-15,LTCEUR,123.6,125.31,116.76,118.3,20780.78,2509899.38
2018-05-14,LTCEUR,121.02,128.07,112.5,123.6,36574.53,4407396.1
2018-05-13,LTCEUR,118.69,122.72,115.11,121.02,18335.53,2187340.5
2018-05-12,LTCEUR,114.26,121.82,110.42,118.69,26455.37,3090341.11
2018-05-11,LTCEUR,124.5,124.93,111.5,114.26,36380.81,4296928.58
2018-05-10,LTCEUR,132.43,135.2,124.43,124.5,15795.89,2060286.67
2018-05-09,LTCEUR,134.01,135.28,127.77,132.43,19303.75,2538967.25
2018-05-08,LTCEUR,137.75,140.87,133,134.01,13755.28,1867101.3
2018-05-07,LTCEUR,143.55,143.83,131.74,137.75,24902.83,3402862.44
2018-05-06,LTCEUR,148.55,151.97,137.47,143.55,27179.31,3882634.4
2018-05-05,LTCEUR,141.19,153.2,140.16,148.55,32965.81,4841932.28
2018-05-04,LTCEUR,134.38,142.83,130.1,141.19,32791.69,4466869.03
2018-05-03,LTCEUR,126.16,136.85,125.16,134.38,38917.75,5126346.91
2018-05-02,LTCEUR,123.24,127.81,121.84,126.16,12842.33,1604614.04
2018-05-01,LTCEUR,122.88,123.85,119,123.24,12429.17,1503750.89
2018-04-30,LTCEUR,126.52,127,122.5,122.88,11882.2,1481343.9
2018-04-29,LTCEUR,125.19,128.07,122.6,126.52,13319.36,1668863.79
2018-04-28,LTCEUR,120.11,125.85,119.61,125.19,8375.91,1040041.95
2018-04-27,LTCEUR,126.78,127,119.47,120.11,19368.46,2403425.49
2018-04-26,LTCEUR,119.35,127.85,117.24,126.78,21786.41,2646354.84
2018-04-25,LTCEUR,134.86,134.86,116.87,119.35,58242.5,7176028.37
2018-04-24,LTCEUR,124.29,135.92,124.29,134.86,41928.07,5551979.79
2018-04-23,LTCEUR,119.27,124.78,119.2,124.29,16254.41,2003050.51
2018-04-22,LTCEUR,120.91,124.71,118,119.27,16155.38,1969340.66
2018-04-21,LTCEUR,126.95,127.55,115,120.91,35651.74,4312316.85
2018-04-20,LTCEUR,118.9,127,116.7,126.95,27701.35,3379705.21
2018-04-19,LTCEUR,113.6,119.86,112.25,118.9,21207.98,2468139.65
2018-04-18,LTCEUR,107.56,114.53,107.1,113.6,17346.26,1934180.66
2018-04-17,LTCEUR,103.94,113.6,103.94,107.56,36399.54,3983551.28
2018-04-16,LTCEUR,107.22,107.89,100.93,103.94,16865.23,1743700.8
2018-04-15,LTCEUR,102.72,107.97,102.61,107.22,17314.76,1837690.23
2018-04-14,LTCEUR,101.55,105.37,100.81,102.72,10772.08,1109265.41
2018-04-13,LTCEUR,105,109.14,100.02,101.55,42100.19,4413146.93
2018-04-12,LTCEUR,95.2,105.97,91.9,105,57328.43,5667286.01
2018-04-11,LTCEUR,92.53,96.56,91.8,95.2,9199.58,859386.64
2018-04-10,LTCEUR,93.33,93.51,90.56,92.53,7658.33,705360.85
2018-04-09,LTCEUR,95.98,99.75,91.36,93.33,23697.59,2266287.48
2018-04-08,LTCEUR,94.14,96.57,93.85,95.98,7187.69,685949.22
2018-04-07,LTCEUR,92,97.21,91.93,94.14,13958.52,1334060.43
2018-04-06,LTCEUR,96.71,97.92,91.08,92,15211.61,1423748.71
2018-04-05,LTCEUR,96.55,100.3,93.17,96.71,23099.77,2241379.95
2018-04-04,LTCEUR,109.57,109.57,94,96.55,42755.99,4240113.68
2018-04-03,LTCEUR,96.99,113.49,96,109.57,40280.61,4258460.73
2018-04-02,LTCEUR,93.05,98.51,92.59,96.99,15288.91,1474717.71
2018-04-01,LTCEUR,94.06,95.76,88.85,93.05,23533.71,2170819.89
2018-03-31,LTCEUR,96.06,101.67,94.01,94.06,26543.65,2590160.69
2018-03-30,LTCEUR,93.23,102.89,89.2,96.06,51707.59,4925135.88
2018-03-29,LTCEUR,106.8,107.27,91.4,93.23,62415.97,6075838.68
2018-03-28,LTCEUR,109.21,113.62,105.54,106.8,24379.55,2657439.92
2018-03-27,LTCEUR,119.12,120,108.79,109.21,27250.39,3111362.71
2018-03-26,LTCEUR,130.01,130.77,115,119.12,31141.95,3757086.51
2018-03-25,LTCEUR,128.81,132,128.5,130.01,4886.72,635000.56
2018-03-24,LTCEUR,136.31,137,128.5,128.81,11112.86,1475987.08
2018-03-23,LTCEUR,132.81,136.31,127.13,136.31,13602.02,1781393.08
2018-03-22,LTCEUR,136.91,139.75,130,132.81,17521.75,2345730.55
2018-03-21,LTCEUR,138.25,143.81,134.13,136.91,26763.82,3730241.68
2018-03-20,LTCEUR,130.35,142,126.63,138.25,33344.98,4489544.07
2018-03-19,LTCEUR,125.62,133.66,123.55,130.35,36798.16,4712631.75
2018-03-18,LTCEUR,124,128.12,111.56,125.62,54738.44,6508109.19
2018-03-17,LTCEUR,134.29,134.5,122.2,124,24157.76,3088996.62
2018-03-16,LTCEUR,133.36,139.37,129.26,134.29,20657.28,2781957.36
2018-03-15,LTCEUR,130.35,136.2,121.6,133.36,39407.3,5148453.83
2018-03-14,LTCEUR,142.13,143.51,126.95,130.35,32335.98,4315624.15
2018-03-13,LTCEUR,144.5,147.65,139.2,142.13,14248.86,2030967.48
2018-03-12,LTCEUR,152.8,157,142.11,144.5,26663.87,3972088.24
2018-03-11,LTCEUR,144.3,156.46,139.38,152.8,29035.05,4366219.25
2018-03-10,LTCEUR,151.68,158.49,142.76,144.3,27994.02,4224469.66
2018-03-09,LTCEUR,142.16,154.99,129,151.68,56128.18,7976458.14
2018-03-08,LTCEUR,149.85,153.59,141.71,142.16,27730.48,4073910.84
2018-03-07,LTCEUR,158.51,160.99,141,149.85,46850.78,7013705.44
2018-03-06,LTCEUR,171,171,155,158.51,31154.5,5080078.48
2018-03-05,LTCEUR,172.5,174.8,170.1,171,12805.8,2208422.37
2018-03-04,LTCEUR,169.21,172.84,167.15,172.5,9243.55,1570721.61
2018-03-03,LTCEUR,172,175,169.01,169.21,17593.6,3037028.52
2018-03-02,LTCEUR,171.15,174.31,167,172,15552.38,2636489.63
2018-03-01,LTCEUR,166.51,174.99,165,171.15,17392.12,2980442.31
2018-02-28,LTCEUR,176.55,181.4,166.33,166.51,26744.28,4626022.29
2018-02-27,LTCEUR,178.1,181,174,176.55,25680.42,4564677.43
2018-02-26,LTCEUR,177.83,188,174.01,178.1,53802.28,9761695.11
2018-02-25,LTCEUR,168.14,183,163,177.83,48603.56,8419859.09
2018-02-24,LTCEUR,168.59,178.3,158,168.14,41079.17,6855004.67
2018-02-23,LTCEUR,156.81,176.43,147.7,168.59,60437.22,10006070.17
2018-02-22,LTCEUR,171.01,180.74,152.1,156.81,63652.1,10376343.75
2018-02-21,LTCEUR,187.2,189,165.21,171.01,78657.77,13805139.42
2018-02-20,LTCEUR,180.26,203.84,179.26,187.2,111100.43,21599959.43
2018-02-19,LTCEUR,174,182.52,173.7,180.26,20938.69,3767114.1
2018-02-18,LTCEUR,186.21,188.6,172.01,174,57590.38,10342095.01
2018-02-17,LTCEUR,184.71,187.25,181.1,186.21,31650.16,5853377.82
2018-02-16,LTCEUR,178,190,170,184.71,73195.45,13240697.39
2018-02-15,LTCEUR,171.89,191.98,167,178,130470.57,23440162.61
2018-02-14,LTCEUR,129.08,179,128,171.89,187206.35,29970885.11
2018-02-13,LTCEUR,131.34,131.34,124.55,129.08,24204.63,3100634.31
2018-02-12,LTCEUR,121.58,132.5,121.58,131.34,32425.22,4198763.92
2018-02-11,LTCEUR,127,127.2,116.18,121.58,35324.7,4324413.12
2018-02-10,LTCEUR,133.48,139,121.22,127,61703.43,8076107.81
2018-02-09,LTCEUR,122.05,134.5,117.17,133.48,49149.77,6206431.74
2018-02-08,LTCEUR,112.22,124.6,111,122.05,47477.2,5664377.13
2018-02-07,LTCEUR,115.26,132,106.52,112.22,96599.78,11730195.83
2018-02-06,LTCEUR,98.99,119.92,83,115.26,164672.31,16948323.04
2018-02-05,LTCEUR,117.75,122.5,90,98.99,161050.08,16929313.29
2018-02-04,LTCEUR,129.5,140.01,110,117.75,126407.34,15534676.59
2018-02-03,LTCEUR,105.49,135,96.54,129.5,94364.15,11354526.38
2018-02-02,LTCEUR,111.81,113.16,76.7,105.49,134989.45,13204407.14
2018-02-01,LTCEUR,129.77,132.45,99.25,111.81,81866.27,9386576.11
2018-01-31,LTCEUR,132.82,133.99,124.9,129.77,16934.81,2202150.84
2018-01-30,LTCEUR,145.75,145.75,129.77,132.82,34558.05,4711215.52
2018-01-29,LTCEUR,156,156,144.72,145.75,18144.27,2685786.87
2018-01-28,LTCEUR,144.77,156.31,144.76,156,18967.46,2852927.45
2018-01-27,LTCEUR,142.5,146.19,140.47,144.77,9357.34,1348226.46
2018-01-26,LTCEUR,144.68,145.98,135.01,142.5,20887.74,2937043.03
2018-01-25,LTCEUR,146.16,148.99,142.21,144.68,12163.47,1774296.64
2018-01-24,LTCEUR,145.47,150.21,141.5,146.16,16888.18,2478077.07
2018-01-23,LTCEUR,148.39,152.89,135,145.47,27207.8,3961007.61
2018-01-22,LTCEUR,157.46,162,135.01,148.39,38590.31,5722169.81
2018-01-21,LTCEUR,174.32,174.48,154,157.46,30736.45,4960766.17
2018-01-20,LTCEUR,161.7,176.16,161.5,174.32,25155.54,4285002.3
2018-01-19,LTCEUR,161.01,169.79,157.8,161.7,26259.91,4278855.09
2018-01-18,LTCEUR,155.5,179.98,147.64,161.01,69006.15,11458468.27
2018-01-17,LTCEUR,158.66,175.82,106.27,155.5,148975.01,20882616.17
2018-01-16,LTCEUR,193.03,193.81,120,158.66,117821.83,18714219.81
2018-01-15,LTCEUR,198.1,202,192.06,193.03,17008.25,3365969.99
2018-01-14,LTCEUR,213.66,219.78,196.01,198.1,22787.78,4685626.58
2018-01-13,LTCEUR,198.01,217.42,198,213.66,26395.75,5463900.5
2018-01-12,LTCEUR,191.44,201.43,185.1,198.01,23990.89,4718628.86
2018-01-11,LTCEUR,208.46,211.08,187.78,191.44,40994.81,8060503.13
2018-01-10,LTCEUR,207.9,211,196.29,208.46,31666.94,6456238.14
2018-01-09,LTCEUR,217.53,219.76,205.4,207.9,35602.96,7570772.79
2018-01-08,LTCEUR,225.29,225.55,199,217.53,50721.28,10892149.28
2018-01-07,LTCEUR,233.4,240.7,221.23,225.29,27348.31,6315938.2
2018-01-06,LTCEUR,207.57,256.5,207,233.4,67111.99,15886259.76
2018-01-05,LTCEUR,204.75,214.36,202.5,207.57,33502.65,6996061.29
2018-01-04,LTCEUR,211.1,212.7,198,204.75,39147.97,7975317.31
2018-01-03,LTCEUR,214.48,218.76,211.1,211.1,28339.16,6070800.15
2018-01-02,LTCEUR,196.52,229.43,196.52,214.48,48765.48,10555339.68
2018-01-01,LTCEUR,199.99,202.9,190,196.52,15811.21,3109645.74
2017-12-31,LTCEUR,187.32,215,181.11,199.99,40457.53,8011605.05
2017-12-30,LTCEUR,216.29,216.63,175,187.32,51542.45,10036924.92
2017-12-29,LTCEUR,221.3,224.74,207,216.29,29795.48,6448381.24
2017-12-28,LTCEUR,234.2,234.2,202.5,221.3,48797.85,10710471.1
2017-12-27,LTCEUR,240.51,243.31,224.04,234.2,28857.16,6778339.93
2017-12-26,LTCEUR,237.16,247.58,232.15,240.51,25846.01,6185557.58
2017-12-25,LTCEUR,244.91,255.82,235.01,237.16,31590.49,7737047.68
2017-12-24,LTCEUR,256.1,260,215.99,244.91,62703.57,14797914.48
2017-12-23,LTCEUR,238.5,284,226.63,256.1,82848.94,21670092.56
2017-12-22,LTCEUR,262.38,265.51,126.57,238.5,270166.34,55559496.72
2017-12-21,LTCEUR,263.71,283.88,240.13,262.38,50608.43,13163270.41
2017-12-20,LTCEUR,301.88,301.88,245,263.71,85911.2,23599082.07
2017-12-19,LTCEUR,305.2,319.56,281,301.88,83167.91,25091408.27
2017-12-18,LTCEUR,273.99,310,260.5,305.2,78476.75,22450644.13
2017-12-17,LTCEUR,260.96,284.94,257.83,273.99,46024.32,12573719.54
2017-12-16,LTCEUR,257.34,268,250,260.96,51666.53,13386813.82
2017-12-15,LTCEUR,238.49,271,211,257.34,133122.6,33031405.1
2017-12-14,LTCEUR,261.39,267.4,219.01,238.49,92404.77,22389293.5
2017-12-13,LTCEUR,286.4,301.55,235,261.39,149374.92,40544650.75
2017-12-12,LTCEUR,179.74,349.55,173,286.4,341974.25,91982893.97
